2.000000000000000111e-01,-5.000000000000000000e-01,-5.000000000000000000e-01,1.000000000000000056e-01,-4.000000000000000222e-01,2.000000000000000111e-01,-1.600000000000000089e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.219046838837210600e-01,-5.053241053602716137e-01,-4.810307513730055495e-01,6.219045034019756585e-02,-3.923842724129046333e-01,1.658882315194624701e-01,-1.562887157789919490e+00,9.316361261702235663e-02,-6.175024302341843851e-01,5.655398714789570125e-01,-2.624159756980748992e-01,2.104534169428474155e-01,0.000000000000000000e+00
2.427738657314404136e-01,-5.099503340390767470e-01,-4.628745871372046961e-01,2.631840484138308484e-02,-3.853387535739434266e-01,1.338618444456850520e-01,-1.527715874410443542e+00,8.685275420822027859e-02,-1.187815926933648125e+00,1.122321160752606684e+00,-4.944290508660886818e-01,4.289342846850459634e-01,0.000000000000000000e+00
2.626258230763379165e-01,-5.139205534441119161e-01,-4.454952157790517120e-01,-7.692720217788585890e-03,-3.791157731576809131e-01,1.046438031520365297e-01,-1.494951727553992527e+00,8.102328708566008952e-02,-1.713337894525593263e+00,1.668940043703208698e+00,-6.981403414986460110e-01,6.537424906762543397e-01,0.000000000000000000e+00
2.814817235924708672e-01,-5.172875176844587974e-01,-4.288625206333762097e-01,-3.991815274190721463e-02,-3.742619726492043553e-01,7.945962830908916141e-02,-1.465262028827339247e+00,7.563368154289834555e-02,-2.196689676114791823e+00,2.203923943503011795e+00,-8.758280515631630125e-01,8.830623189513761018e-01,0.000000000000000000e+00
2.993673756043366274e-01,-5.201255401832179937e-01,-4.129544008062314697e-01,-7.043337394962415066e-02,-3.713555005251300556e-01,5.940632710093889796e-02,-1.439156701007970440e+00,7.064724548748430033e-02,-2.640995442826605810e+00,2.725546982087175607e+00,-1.030197985661574389e+00,1.114749524922137303e+00,0.000000000000000000e+00
3.163155344684526193e-01,-5.225263747148093385e-01,-3.977542858538296588e-01,-9.931710593924598929e-02,-3.706422541737630638e-01,4.470641213781068046e-02,-1.416601717156933171e+00,6.603038912685363360e-02,-3.049848292600426003e+00,3.231988303938452933e+00,-1.164312260164458213e+00,1.346452271502486031e+00,0.000000000000000000e+00
3.323650215452610412e-01,-5.245742711421274018e-01,-3.832440690948680784e-01,-1.266507149922059816e-01,-3.718675516894978106e-01,3.453019000498136482e-02,-1.397010873441975054e+00,6.175257824690957853e-02,-3.426741655381149609e+00,3.721853219807451651e+00,-1.281034990331652024e+00,1.576146554757962504e+00,0.000000000000000000e+00
3.475570591404076870e-01,-5.263297443822785304e-01,-3.694005085145374290e-01,-1.525148565285195934e-01,-3.745199395771657280e-01,2.763600690346514066e-02,-1.379642404731519223e+00,5.778603803317617499e-02,-3.774626383867540902e+00,4.194418595691588258e+00,-1.382648793591455316e+00,1.802441005415512887e+00,0.000000000000000000e+00
3.619324502871479332e-01,-5.278324453921868775e-01,-3.561967473515631477e-01,-1.769869330168332977e-01,-3.781081376359834989e-01,2.294414777151919729e-02,-1.363896086065053970e+00,5.410548634758011871e-02,-4.095910616571833529e+00,4.649481006011242812e+00,-1.470900369811748654e+00,2.024470759251167262e+00,0.000000000000000000e+00
3.755305703340648393e-01,-5.291098081608290871e-01,-3.436048597780910763e-01,-2.001403350662072089e-01,-3.822614744877497195e-01,1.969187303557266150e-02,-1.349367955421342025e+00,5.068789371260284254e-02,-4.392631773083920166e+00,5.087130415650225501e+00,-1.547188843458026763e+00,2.241687486024336096e+00,0.000000000000000000e+00
3.883892308482371214e-01,-5.301830310531655543e-01,-3.315973623867046749e-01,-2.220445292240504354e-01,-3.867239820379393955e-01,1.738029138095472520e-02,-1.335803191891020480e+00,4.751226741770160633e-02,-4.666591137368516051e+00,5.507608292369030600e+00,-1.612702553091832636e+00,2.453719708092346075e+00,0.000000000000000000e+00
4.005447506287523329e-01,-5.310700361176297069e-01,-3.201478231553173126e-01,-2.427653300270356251e-01,-3.913234400559637005e-01,1.568937887726050071e-02,-1.323042171788344046e+00,4.455945735185837253e-02,-4.919426595648911160e+00,5.911238725624675894e+00,-1.668490638088085065e+00,2.660302768063850909e+00,0.000000000000000000e+00
4.120320277500233441e-01,-5.317867670889222520e-01,-3.092310257998276413e-01,-2.623651527148973539e-01,-3.959442295451904292e-01,1.441297822219539740e-02,-1.310982680659387167e+00,4.181198136471581811e-02,-5.152648379425684766e+00,6.298396592856586373e+00,-1.715497613793726117e+00,2.861245827224632610e+00,0.000000000000000000e+00
